time_s,temperature_C,pwm,heat_cool
433.42,20.3,100,0
433.56,20.28,100,0
433.69,20.27,100,0
433.83,20.25,100,0
433.96,20.25,100,0
434.1,20.24,100,0
434.23,20.22,100,0
434.37,20.21,100,0
434.5,20.21,100,0
434.64,20.19,100,0
434.77,20.17,100,0
434.91,20.17,100,0
435.04,20.16,100,0
435.17,20.16,100,0
435.31,20.13,100,0
435.44,20.13,100,0
435.58,20.12,100,0
435.72,20.1,100,0
435.85,20.11,100,0
435.98,20.08,100,0
436.12,20.07,100,0
436.25,20.08,100,0
436.39,20.07,100,0
436.52,20.05,100,0
436.66,20.03,100,0
436.79,20.03,100,0
436.93,20.01,100,0
437.06,20.03,100,0
437.2,19.99,100,0
437.33,19.98,100,0
437.47,19.98,100,0
437.6,19.97,100,0
437.74,19.97,100,0
437.87,19.96,100,0
438.01,19.96,100,0
438.14,19.94,100,0
438.28,19.92,100,0
438.41,19.94,100,0
438.55,19.93,100,0
438.68,19.91,100,0
438.82,19.91,100,0
438.95,19.88,100,0
439.09,19.89,100,0
439.22,19.87,100,0
439.36,19.86,100,0
439.49,19.83,100,0
439.63,19.83,100,0
439.76,19.84,100,0
439.9,19.82,100,0
440.03,19.81,100,0
440.17,19.83,100,0
440.3,19.8,100,0
440.44,19.8,100,0
440.57,19.77,100,0
440.71,19.76,100,0
440.84,19.72,100,0
440.98,19.77,100,0
441.11,19.71,100,0
441.25,19.74,100,0
441.38,19.73,100,0
441.52,19.72,100,0
441.65,19.71,100,0
441.79,19.75,100,0
441.92,19.8,100,0
442.05,19.67,100,0
442.19,19.66,100,0
442.32,19.63,100,0
442.46,19.65,100,0
442.59,19.64,100,0
442.73,19.62,100,0
442.86,19.63,100,0
443.0,19.61,100,0
443.13,19.62,100,0
443.27,19.6,100,0
443.4,19.63,100,0
443.54,19.6,100,0
443.67,19.57,100,0
443.81,19.56,100,0
443.94,19.55,100,0
444.08,19.52,100,0
444.21,19.52,100,0
444.35,19.51,100,0
444.48,19.49,100,0
444.62,19.49,100,0
444.75,19.47,100,0
444.89,19.47,100,0
445.02,19.44,100,0
445.16,19.45,100,0
445.29,19.44,100,0
445.43,19.44,100,0
445.56,19.41,100,0
445.7,19.4,100,0
445.83,19.4,100,0
445.97,19.38,100,0
446.1,19.37,100,0
446.24,19.37,100,0
446.37,19.37,100,0
446.51,19.34,100,0
446.64,19.35,100,0
446.78,19.35,100,0
446.91,19.32,100,0
447.05,19.3,100,0
447.18,19.29,100,0
447.32,19.28,100,0
447.45,19.29,100,0
447.58,19.27,100,0
447.72,19.27,100,0
447.86,19.26,100,0
447.99,19.24,100,0
448.12,19.21,100,0
448.26,19.22,100,0
448.39,19.21,100,0
448.53,19.21,100,0
448.66,19.2,100,0
448.8,19.22,100,0
448.93,19.18,100,0
449.07,19.16,100,0
449.2,19.15,100,0
449.34,19.16,100,0
449.47,19.14,100,0
449.61,19.14,100,0
449.74,19.14,100,0
449.88,19.13,100,0
450.01,19.12,100,0
450.15,19.11,100,0
450.28,19.08,100,0
450.42,19.09,100,0
450.55,19.08,100,0
450.69,19.07,100,0
450.82,19.07,100,0
450.96,19.06,100,0
451.09,19.04,100,0
451.23,19.03,100,0
451.36,19.06,100,0
451.5,19.04,100,0
451.63,19.03,100,0
451.77,19.02,100,0
451.9,19.02,100,0
452.04,18.99,100,0
452.17,18.97,100,0
452.31,18.95,100,0
452.44,18.93,100,0
452.58,18.94,100,0
452.71,18.91,100,0
452.85,18.9,100,0
452.98,18.88,100,0
453.11,18.88,100,0
453.25,18.9,100,0
453.39,18.9,100,0
453.52,18.88,100,0
453.66,18.87,100,0
453.79,18.84,100,0
453.92,18.83,100,0
454.06,18.85,100,0
454.2,18.84,100,0
454.33,18.82,100,0
454.46,18.8,100,0
454.6,18.79,100,0
454.73,18.78,100,0
454.87,18.78,100,0
455.0,18.79,100,0
455.14,18.75,100,0
455.27,18.75,100,0
455.41,18.76,100,0
455.54,18.76,100,0
455.68,18.75,100,0
455.81,18.74,100,0
455.95,18.71,100,0
456.08,18.72,100,0
456.22,18.71,100,0
456.35,18.69,100,0
456.49,18.69,100,0
456.62,18.68,100,0
456.76,18.67,100,0
456.89,18.68,100,0
457.03,18.67,100,0
457.16,18.63,100,0
457.3,18.63,100,0
457.43,18.65,100,0
457.57,18.63,100,0
457.7,18.6,100,0
457.84,18.63,100,0
457.97,18.59,100,0
458.11,18.6,100,0
458.24,18.59,100,0
458.38,18.58,100,0
458.51,18.61,100,0
458.65,18.57,100,0
458.78,18.56,100,0
458.92,18.53,100,0
459.05,18.56,100,0
459.19,18.54,100,0
459.32,18.54,100,0
459.45,18.54,100,0
459.59,18.53,100,0
459.73,18.52,100,0
459.86,18.48,100,0
460.0,18.51,100,0
460.13,18.5,100,0
460.27,18.48,100,0
460.4,18.49,100,0
460.53,18.47,100,0
460.67,18.49,100,0
460.8,18.46,100,0
460.94,18.47,100,0
461.07,18.46,100,0
461.21,18.46,100,0
461.34,18.45,100,0
461.48,18.44,100,0
461.61,18.44,100,0
461.75,18.42,100,0
461.88,18.42,100,0
462.02,18.43,100,0
462.15,18.43,100,0
462.29,18.48,100,0
462.42,18.45,100,0
462.56,18.41,100,0
462.69,18.39,100,0
462.83,18.36,100,0
462.96,18.35,100,0
463.1,18.35,100,0
463.23,18.34,100,0
463.37,18.36,100,0
463.5,18.33,100,0
463.64,18.31,100,0
463.77,18.29,100,0
463.91,18.31,100,0
464.04,18.28,100,0
464.18,18.28,100,0
464.31,18.28,100,0
464.45,18.29,100,0
464.58,18.26,100,0
464.72,18.25,100,0
464.85,18.25,100,0
464.99,18.24,100,0
465.12,18.24,100,0
465.26,18.21,100,0
465.39,18.22,100,0
465.52,18.19,100,0
465.66,18.19,100,0
465.8,18.19,100,0
465.93,18.18,100,0
466.07,18.15,100,0
466.2,18.18,100,0
466.33,18.17,100,0
466.47,18.16,100,0
466.61,18.15,100,0
466.74,18.15,100,0
466.88,18.1,100,0
467.01,18.13,100,0
467.14,18.12,100,0
467.28,18.14,100,0
467.42,18.11,100,0
467.55,18.11,100,0
467.68,18.1,100,0
467.82,18.09,100,0
467.95,18.07,100,0
468.09,18.06,100,0
468.22,18.05,100,0
468.36,18.05,100,0
468.49,18.05,100,0
468.63,18.04,100,0
468.76,18.0,100,0
468.9,18.05,100,0
469.03,18.02,100,0
469.17,18.03,100,0
469.3,18.02,100,0
469.44,18.0,100,0
469.57,18.0,100,0
469.71,17.96,100,0
469.84,17.99,100,0
469.98,17.98,100,0
470.11,17.97,100,0
470.25,17.97,100,0
470.38,17.97,100,0
470.52,17.95,100,0
470.65,17.94,100,0
470.79,17.94,100,0
470.92,17.95,100,0
471.06,17.92,100,0
471.19,17.91,100,0
471.33,17.9,100,0
471.46,17.9,100,0
471.6,17.91,100,0
471.73,17.89,100,0
471.87,17.88,100,0
472.0,17.86,100,0
472.14,17.85,100,0
472.27,17.85,100,0
472.41,17.85,100,0
472.54,17.85,100,0
472.67,17.84,100,0
472.81,17.83,100,0
472.95,17.82,100,0
473.08,17.82,100,0
473.21,17.81,100,0
473.35,17.8,100,0
473.48,17.79,100,0
473.62,17.77,100,0
473.75,17.79,100,0
473.89,17.78,100,0
474.02,17.75,100,0
474.16,17.77,100,0
474.29,17.74,100,0
474.43,17.74,100,0
474.56,17.75,100,0
474.7,17.75,100,0
474.83,17.73,100,0
474.97,17.73,100,0
475.1,17.72,100,0
475.24,17.7,100,0
475.37,17.7,100,0
475.51,17.7,100,0
475.64,17.69,100,0
475.78,17.68,100,0
475.91,17.66,100,0
476.05,17.66,100,0
476.18,17.66,100,0
476.32,17.65,100,0
476.45,17.65,100,0
476.59,17.64,100,0
476.72,17.63,98,0
476.86,17.61,95,0
476.99,17.62,90,0
477.13,17.59,34,0
478.26,17.63,34,0
478.39,17.64,34,0
478.53,17.67,34,0
478.66,17.69,34,0
478.8,17.72,34,0
478.93,17.74,34,0
479.06,17.76,34,0
479.2,17.78,34,0
479.33,17.81,34,0
479.47,17.85,34,0
479.6,17.87,34,0
479.73,17.9,0,0
479.87,17.93,0,0
480.0,17.95,0,0
480.13,17.98,0,0
480.27,18.02,0,0
480.4,18.04,0,0
480.53,18.08,0,0
480.66,18.12,0,0
480.8,18.15,0,0
480.93,18.19,0,0
481.06,18.22,0,0
481.2,18.27,0,0
481.33,18.31,0,0
481.46,18.35,0,0
481.59,18.39,0,0
481.73,18.43,0,0
481.86,18.47,0,0
481.99,18.51,0,0
482.12,18.55,0,0
482.26,18.58,0,0
482.39,18.63,0,0
482.52,18.67,0,0
482.66,18.72,0,0
482.79,18.75,0,0
482.92,18.79,0,0
483.05,18.83,0,0
483.19,18.87,0,0
483.32,18.9,0,0
483.45,18.95,50,0
483.59,18.96,50,0
483.72,19.01,50,0
483.86,19.05,50,0
483.99,19.08,50,0
484.12,19.1,50,0
484.26,19.13,50,0
484.39,19.15,50,0
484.52,19.18,50,0
484.66,19.16,50,0
484.79,19.2,50,0
484.92,19.21,50,0
485.06,19.22,50,0
485.19,19.22,50,0
485.33,19.23,50,0
485.46,19.24,50,0
485.6,19.24,50,0
485.73,19.24,50,0
485.86,19.24,50,0
486.0,19.26,50,0
486.13,19.25,50,0
486.26,19.25,50,0
486.4,19.25,50,0
486.53,19.26,50,0
486.67,19.26,50,0
486.8,19.25,50,0
486.93,19.26,50,0
487.07,19.26,50,0
487.2,19.26,50,0
487.33,19.25,50,0
487.47,19.25,50,0
487.6,19.25,50,0
487.74,19.25,50,1
487.87,19.26,50,1
488.0,19.24,50,1
488.14,19.25,50,1
488.27,19.26,50,1
488.41,19.27,50,1
488.54,19.27,50,1
488.67,19.33,50,1
488.81,19.37,50,1
488.94,19.42,50,1
489.08,19.46,50,1
489.21,19.53,50,1
489.34,19.56,50,1
489.48,19.66,50,1
489.61,19.73,50,1
489.75,19.81,50,1
489.88,19.89,50,1
490.01,19.96,50,1
490.15,20.04,50,1
490.28,20.13,50,1
490.41,20.19,50,1
490.55,20.31,50,1
490.68,20.37,50,1
490.82,20.47,50,1
490.95,20.57,50,1
491.08,20.64,50,1
491.22,20.73,50,1
491.35,20.81,50,1
491.48,20.9,50,1
491.62,20.99,50,1
491.75,21.08,50,1
491.89,21.17,50,1
492.02,21.25,50,1
492.15,21.34,50,1
492.29,21.42,50,1
492.42,21.51,50,1
492.56,21.59,50,1
492.69,21.68,50,1
492.82,21.76,50,1
492.96,21.85,50,1
493.09,21.93,50,1
493.23,22.01,50,1
493.36,22.1,50,1
493.49,22.17,50,1
493.63,22.26,50,1
493.76,22.35,50,1
493.89,22.42,50,1
494.03,22.5,50,1
494.16,22.56,50,1
494.3,22.65,50,1
494.43,22.73,50,1
494.56,22.8,50,1
494.7,22.88,50,1
494.83,22.97,50,1
494.97,23.03,50,1
495.1,23.12,50,1
495.23,23.19,50,1
495.37,23.25,50,1
495.5,23.33,50,1
495.64,23.4,50,1
495.77,23.47,50,1
495.9,23.54,50,1
496.04,23.61,50,1
496.17,23.67,50,1
496.3,23.75,50,1
496.44,23.82,50,1
496.57,23.89,50,1
496.7,23.97,50,1
496.84,24.03,50,1
496.97,24.1,50,1
497.11,24.16,50,1
497.24,24.21,50,1
497.38,24.31,50,1
497.51,24.36,50,1
497.64,24.43,50,1
497.78,24.49,50,1
497.91,24.55,50,1
498.04,24.62,50,1
498.18,24.69,50,1
498.31,24.76,50,1
498.45,24.83,50,1
498.58,24.89,50,1
498.71,24.95,50,1
498.85,25.01,50,1
498.98,25.06,50,1
499.12,25.13,50,1
499.25,25.2,50,1
499.38,25.25,50,1
499.52,25.31,50,1
499.65,25.37,50,1
499.78,25.44,50,1
499.92,25.5,50,1
500.05,25.56,50,1
500.19,25.62,50,1
500.32,25.68,50,1
500.45,25.73,50,1
500.59,25.78,50,1
500.72,25.85,50,1
500.86,25.9,50,1
500.99,25.97,50,1
501.12,26.02,50,1
501.26,26.08,50,1
501.39,26.13,50,1
501.52,26.18,50,1
501.66,26.24,50,1
501.79,26.29,50,1
501.93,26.36,50,1
502.06,26.41,50,1
502.19,26.46,50,1
502.33,26.51,50,1
502.46,26.59,50,1
502.6,26.64,50,1
502.73,26.67,50,1
502.86,26.74,50,1
503.0,26.81,50,1
503.13,26.84,50,1
503.27,26.9,50,1
503.4,26.95,50,1
503.53,27.0,50,1
503.67,27.05,50,1
503.8,27.1,50,1
503.93,27.15,50,1
504.07,27.19,50,1
504.2,27.26,50,1
504.34,27.3,50,1
504.47,27.36,50,1
504.6,27.4,50,1
504.74,27.46,50,1
504.87,27.5,50,1
505.01,27.54,50,1
505.14,27.61,50,1
505.27,27.66,50,1
505.41,27.7,50,1
505.54,27.76,50,1
505.67,27.81,50,1
505.81,27.85,50,1
505.94,27.91,50,1
506.08,27.95,50,1
506.21,28.0,50,1
506.34,28.05,50,1
506.48,28.1,50,1
506.61,28.15,50,1
506.75,28.2,50,1
506.88,28.25,50,1
507.01,28.29,50,1
507.15,28.33,50,1
507.28,28.38,50,1
507.41,28.41,50,1
507.55,28.48,50,1
507.68,28.52,50,1
507.82,28.57,50,1
507.95,28.62,50,1
508.08,28.65,50,1
508.22,28.7,50,1
508.35,28.76,50,1
508.48,28.8,50,1
508.62,28.83,50,1
508.75,28.9,50,1
508.89,28.93,50,1
509.02,28.98,50,1
509.16,29.05,50,1
509.29,29.08,50,1
509.42,29.11,50,1
509.56,29.18,50,1
509.69,29.21,50,1
509.82,29.25,50,1
509.96,29.3,50,1
510.09,29.35,50,1
510.23,29.39,50,1
510.36,29.43,50,1
510.49,29.47,50,1
510.63,29.53,50,1
510.76,29.57,50,1
510.89,29.61,50,1
511.03,29.63,50,1
511.16,29.68,50,1
511.3,29.73,50,1
511.43,29.78,50,1
511.56,29.83,50,1
511.7,29.86,50,1
511.83,29.91,50,1
511.97,29.94,50,1
512.1,29.99,50,1
512.23,30.04,50,1
512.37,30.07,50,1
512.5,30.13,50,1
512.63,30.16,50,1
512.77,30.21,50,1
512.9,30.24,50,1
513.04,30.28,50,1
513.17,30.33,50,1
513.3,30.39,50,1
513.44,30.42,50,1
513.57,30.47,50,1
513.71,30.51,50,1
513.84,30.54,50,1
513.97,30.58,50,1
514.11,30.63,50,1
514.24,30.67,50,1
514.38,30.71,50,1
514.51,30.75,50,1
514.64,30.78,50,1
514.78,30.84,50,1
514.91,30.87,50,1
515.04,30.91,50,1
515.18,30.95,50,1
515.31,31.0,50,1
515.45,31.04,50,1
515.58,31.07,50,1
515.71,31.14,50,1
515.85,31.16,50,1
515.98,31.19,50,1
516.11,31.24,50,1
516.25,31.28,50,1
516.38,31.31,50,1
516.52,31.37,50,1
516.65,31.41,50,1
516.78,31.44,50,1
516.92,31.48,50,1
517.05,31.5,50,1
517.19,31.55,50,1
517.32,31.6,50,1
517.45,31.63,50,1
517.59,31.68,50,1
517.72,31.72,50,1
517.85,31.73,50,1
517.99,31.79,50,1
518.12,31.84,50,1
518.26,31.88,50,1
518.39,31.9,50,1
518.52,31.93,50,1
518.66,31.98,50,1
518.79,32.02,50,1
518.93,32.06,50,1
519.06,32.1,50,1
519.19,32.13,50,1
519.33,32.17,50,1
519.46,32.2,50,1
519.6,32.22,50,1
519.73,32.28,50,1
519.86,32.33,50,1
520.0,32.36,50,1
520.13,32.4,50,1
520.26,32.43,50,1
520.4,32.47,50,1
520.53,32.5,50,1
520.67,32.54,50,1
520.8,32.57,50,1
520.93,32.6,50,1
521.07,32.65,50,1
521.2,32.69,50,1
521.34,32.72,50,1
521.47,32.75,50,1
521.6,32.79,50,1
521.74,32.84,50,1
521.87,32.88,50,1
522.01,32.91,50,1
522.14,32.94,50,1
522.27,32.97,50,1
522.41,33.0,50,1
522.54,33.04,50,1
522.67,33.08,50,1
522.81,33.11,50,1
522.94,33.15,50,1
523.08,33.19,50,1
523.21,33.22,50,1
523.34,33.29,50,1
523.48,33.3,50,1
523.61,33.33,50,1
523.75,33.37,50,1
523.88,33.4,50,1
524.01,33.46,50,1
524.15,33.49,50,1
524.28,33.51,50,1
524.41,33.53,50,1
524.55,33.57,50,1
524.68,33.62,50,1
524.82,33.66,50,1
524.95,33.7,50,1
525.08,33.72,50,1
525.22,33.77,50,1
525.35,33.79,50,1
525.48,33.82,50,1
525.62,33.86,50,1
525.75,33.89,50,1
525.89,33.93,50,1
526.02,33.95,50,1
526.15,33.99,50,1
526.29,34.02,50,1
526.42,34.06,50,1
526.56,34.09,50,1
526.69,34.12,50,1
526.82,34.16,50,1
526.96,34.2,50,1
527.09,34.22,50,1
527.22,34.26,50,1
527.36,34.29,50,1
527.49,34.31,50,1
527.63,34.36,50,1
527.76,34.37,50,1
527.89,34.41,50,1
528.03,34.46,50,1
528.16,34.49,50,1
528.29,34.53,50,1
528.43,34.55,50,1
528.56,34.58,50,1
528.7,34.63,50,1
528.83,34.64,50,1
528.97,34.69,50,1
529.1,34.72,50,1
529.23,34.76,50,1
529.37,34.79,50,1
529.5,34.81,50,1
529.63,34.84,50,1
529.77,34.87,50,1
529.9,34.91,50,1
530.04,34.92,50,1
530.17,34.99,50,1
530.3,35.01,50,1
530.44,35.04,50,1
530.57,35.08,50,1
530.71,35.1,50,1
530.84,35.15,50,1
530.97,35.17,50,1
531.11,35.22,50,1
531.24,35.24,50,1
531.38,35.28,50,1
531.51,35.3,50,1
531.64,35.33,50,1
531.78,35.37,50,1
531.91,35.4,50,1
532.04,35.42,50,1
532.18,35.45,50,1
532.31,35.5,50,1
532.45,35.51,50,1
532.58,35.53,50,1
532.71,35.58,50,1
532.85,35.59,50,1
532.98,35.62,50,1
533.11,35.67,50,1
533.25,35.71,50,1
533.38,35.75,50,1
533.52,35.77,50,1
533.65,35.78,50,1
533.78,35.82,50,1
533.92,35.87,50,1
534.05,35.89,50,1
534.19,35.92,50,1
534.32,35.96,50,1
534.45,35.97,50,1
534.59,36.0,50,1
534.72,36.02,50,1
534.85,36.05,50,1
534.99,36.1,50,1
535.12,36.12,50,1
535.26,36.14,50,1
535.39,36.18,50,1
535.52,36.21,50,1
535.66,36.25,50,1
535.79,36.26,50,1
535.93,36.3,50,1
536.06,36.34,50,1
536.19,36.37,50,1
536.33,36.4,50,1
536.46,36.42,50,1
536.59,36.46,50,1
536.73,36.47,50,1
536.86,36.51,50,1
537.0,36.54,50,1
537.13,36.58,50,1
537.27,36.6,50,1
537.4,36.6,50,1
537.53,36.63,50,1
537.67,36.69,50,1
537.8,36.71,50,1
537.93,36.75,50,1
538.07,36.76,50,1
538.2,36.79,50,1
538.34,36.83,50,1
538.47,36.86,50,1
538.6,36.89,50,1
538.74,36.9,50,1
538.87,36.92,50,1
539.0,36.97,50,1
539.14,36.99,50,1
539.27,37.02,50,1
539.41,37.07,50,1
539.54,37.1,50,1
539.67,37.11,50,1
539.81,37.14,50,1
539.94,37.16,50,1
540.08,37.2,50,1
540.21,37.22,50,1
540.34,37.23,50,1
540.48,37.28,50,1
540.61,37.29,50,1
540.75,37.33,50,1
540.88,37.35,50,1
541.01,37.38,50,1
541.15,37.41,50,1
541.28,37.43,50,1
541.41,37.46,50,1
541.55,37.48,50,1
541.68,37.5,50,1
541.82,37.54,50,1
541.95,37.55,50,1
542.08,37.6,50,1
542.22,37.63,50,1
542.35,37.66,50,1
542.48,37.69,50,1
542.62,37.71,50,1
542.75,37.74,50,1
542.89,37.75,50,1
543.02,37.77,50,1
543.16,37.81,50,1
543.29,37.84,50,1
543.42,37.87,50,1
543.56,37.9,50,1
543.69,37.92,50,1
543.82,37.94,50,1
543.96,37.96,50,1
544.09,38.0,50,1
544.23,38.02,50,1
544.36,38.05,50,1
544.49,38.1,50,1
544.63,38.1,50,1
544.76,38.11,50,1
544.89,38.14,50,1
545.03,38.18,50,1
545.16,38.22,50,1
545.3,38.23,50,1
545.43,38.25,50,1
545.56,38.27,50,1
545.7,38.3,50,1
545.83,38.3,50,1
545.97,38.35,50,1
546.1,38.38,50,1
546.23,38.4,50,1
546.37,38.43,50,1
546.5,38.46,50,1
546.64,38.48,50,1
546.77,38.5,50,1
546.9,38.53,50,1
547.04,38.55,50,1
547.17,38.58,50,1
547.3,38.6,50,1
547.44,38.62,50,1
547.57,38.67,50,1
547.71,38.67,50,1
547.84,38.69,50,1
547.97,38.73,50,1
548.11,38.75,50,1
548.24,38.8,50,1
548.38,38.8,50,1
548.51,38.83,50,1
548.64,38.83,50,1
548.78,38.87,50,1
548.91,38.89,50,1
549.04,38.9,50,1
549.18,38.92,50,1
549.31,38.97,50,1
549.45,38.98,50,1
549.58,39.01,50,1
549.71,39.05,50,1
549.85,39.07,50,1
549.98,39.08,50,1
550.12,39.12,50,1
550.25,39.13,50,1
550.38,39.17,50,1
550.52,39.19,50,1
550.65,39.22,50,1
550.78,39.23,50,1
550.92,39.25,50,1
551.05,39.28,50,1
551.19,39.3,50,1
551.32,39.32,50,1
551.45,39.35,50,1
551.59,39.37,50,1
551.72,39.4,50,1
551.86,39.43,50,1
551.99,39.44,50,1
552.12,39.47,50,1
552.26,39.5,50,1
552.39,39.52,50,1
552.52,39.54,50,1
552.66,39.55,50,1
552.79,39.59,50,1
552.93,39.61,50,1
553.06,39.63,50,1
553.19,39.64,50,1
553.33,39.69,50,1
553.46,39.68,50,1
553.59,39.72,50,1
553.73,39.74,50,1
553.86,39.76,50,1
554.0,39.77,50,1
554.13,39.81,50,1
554.27,39.81,50,1
554.4,39.85,50,1
554.53,39.89,50,1
554.67,39.9,50,1
554.8,39.92,50,1
554.94,39.94,50,1
555.07,39.98,50,1
555.2,39.98,50,1
555.34,40.01,50,1
555.47,40.01,50,1
555.6,40.05,50,1
555.74,40.08,50,1
555.87,40.09,50,1
556.01,40.11,50,1
556.14,40.14,50,1
556.27,40.15,50,1
556.41,40.18,50,1
556.54,40.2,50,1
556.67,40.21,50,1
556.81,40.24,50,1
556.94,40.26,50,1
557.08,40.29,50,1
557.21,40.3,50,1
557.34,40.33,50,1
557.48,40.35,50,1
557.61,40.34,50,1
557.75,40.39,50,1
557.88,40.42,50,1
558.01,40.44,50,1
558.15,40.45,50,1
558.28,40.51,50,1
558.41,40.49,50,1
558.55,40.51,50,1
558.68,40.54,50,1
558.82,40.53,50,1
558.95,40.58,50,1
559.09,40.59,50,1
559.22,40.62,50,1
559.35,40.66,50,1
559.49,40.66,50,1
559.62,40.68,50,1
559.75,40.7,50,1
559.89,40.72,50,1
560.02,40.74,50,1
560.16,40.76,50,1
560.29,40.78,50,1
560.42,40.8,50,1
560.56,40.81,50,1
560.69,40.85,50,1
560.83,40.86,50,1
560.96,40.87,50,1
561.09,40.91,50,1
561.23,40.93,50,1
561.36,40.95,50,1
561.5,40.96,50,1
561.63,40.99,50,1
561.76,41.0,50,1
561.9,41.02,50,1
562.03,41.02,50,1
562.16,41.06,50,1
562.3,41.08,50,1
562.43,41.1,50,1
562.57,41.11,50,1
562.7,41.15,50,1
562.83,41.15,50,1
562.97,41.17,50,1
563.1,41.2,50,1
563.23,41.2,50,1
563.37,41.21,50,1
563.5,41.26,50,1
563.64,41.26,50,1
563.77,41.29,50,1
563.9,41.32,50,1
564.04,41.33,50,1
564.17,41.35,50,1
564.3,41.36,50,1
564.44,41.38,50,1
564.57,41.41,50,1
564.71,41.41,50,1
564.84,41.4,50,1
564.97,41.45,50,1
565.11,41.47,50,1
565.24,41.5,50,1
565.38,41.52,50,1
565.51,41.53,50,1
565.64,41.54,50,1
565.78,41.59,50,1
565.91,41.6,50,1
566.05,41.61,50,1
566.18,41.61,50,1
566.31,41.65,50,1
566.45,41.67,50,1
566.58,41.7,50,1
566.72,41.72,50,1
566.85,41.73,50,1
566.98,41.74,50,1
567.12,41.77,50,1
567.25,41.77,50,1
567.39,41.81,50,1
567.52,41.83,50,1
567.65,41.84,50,1
567.79,41.85,50,1
567.92,41.86,50,1
568.05,41.9,50,1
568.19,41.92,50,1
568.32,41.93,50,1
568.46,41.95,50,1
568.59,41.96,50,1
568.72,41.99,50,1
568.86,42.01,50,1
568.99,42.01,50,1
569.12,42.03,50,1
569.26,42.05,50,1
569.39,42.07,50,1
569.53,42.09,50,1
569.66,42.11,50,1
569.79,42.13,50,1
569.93,42.16,50,1
570.06,42.16,50,1
570.2,42.17,50,1
570.33,42.16,50,1
570.46,42.2,50,1
570.6,42.24,50,1
570.73,42.25,50,1
570.86,42.28,50,1
571.0,42.26,50,1
571.13,42.29,50,1
571.27,42.32,50,1
571.4,42.35,50,1
571.53,42.35,50,1
571.67,42.37,50,1
571.8,42.39,50,1
571.94,42.4,50,1
572.07,42.41,50,1
572.2,42.46,50,1
572.34,42.45,50,1
572.47,42.46,50,1
572.61,42.5,50,1
572.74,42.52,50,1
572.87,42.53,50,1
573.01,42.55,50,1
573.14,42.56,50,1
573.28,42.57,50,1
573.41,42.59,50,1
573.54,42.61,50,1
573.68,42.64,50,1
573.81,42.65,50,1
573.94,42.66,50,1
574.08,42.68,50,1
574.21,42.7,50,1
574.35,42.72,50,1
574.48,42.72,50,1
574.61,42.75,50,1
574.75,42.74,50,1
574.88,42.78,50,1
575.02,42.81,50,1
575.15,42.8,50,1
575.28,42.83,50,1
575.42,42.85,50,1
575.55,42.83,50,1
575.68,42.88,50,1
575.82,42.9,50,1
575.95,42.9,50,1
576.09,42.91,50,1
576.22,42.95,50,1
576.35,42.96,50,1
576.49,42.97,50,1
576.62,42.99,50,1
576.76,43.01,50,1
576.89,43.03,50,1
577.02,43.05,50,1
577.16,43.04,50,1
577.29,43.07,50,1
577.42,43.07,50,1
577.56,43.09,50,1
577.69,43.12,50,1
577.83,43.13,50,1
577.96,43.14,50,1
578.09,43.16,50,1
578.23,43.2,50,1
578.36,43.19,50,1
578.5,43.18,50,1
578.63,43.22,50,1
578.76,43.23,50,1
578.9,43.25,50,1
579.03,43.28,50,1
579.16,43.28,50,1
579.3,43.3,50,1
579.43,43.32,50,1
579.57,43.34,50,1
579.7,43.35,50,1
579.83,43.37,50,1
579.97,43.38,50,1
580.1,43.4,50,1
580.24,43.43,50,1
580.37,43.43,50,1
580.5,43.44,50,1
580.64,43.44,50,1
580.77,43.47,50,1
580.91,43.49,50,1
581.04,43.51,50,1
581.17,43.53,50,1
581.31,43.54,50,1
581.44,43.56,50,1
581.57,43.55,50,1
581.71,43.6,50,1
581.84,43.6,50,1
581.98,43.6,50,1
582.11,43.64,50,1
582.24,43.65,50,1
582.38,43.66,50,1
582.51,43.67,50,1
582.65,43.67,50,1
582.78,43.7,50,1
582.91,43.71,50,1
583.05,43.73,50,1
583.18,43.72,50,1
583.32,43.75,50,1
583.45,43.76,50,1
583.58,43.79,50,1
583.72,43.82,50,1
583.85,43.83,50,1
583.98,43.83,50,1
584.12,43.84,50,1
584.25,43.86,50,1
584.39,43.87,50,1
584.52,43.9,50,1
584.65,43.89,50,1
584.79,43.92,50,1
584.92,43.92,50,1
585.05,43.94,50,1
585.19,43.96,50,1
585.32,43.98,50,1
585.46,43.99,50,1
585.59,44.01,50,1
585.72,44.02,50,1
585.86,44.03,50,1
585.99,44.05,50,1
586.13,44.09,50,1
586.26,44.08,50,1
586.39,44.08,50,1
586.53,44.11,50,1
586.66,44.13,50,1
586.8,44.13,50,1
586.93,44.14,50,1
587.06,44.14,50,1
587.2,44.15,50,1
587.33,44.17,50,1
587.46,44.21,50,1
587.6,44.21,50,1
587.73,44.23,50,1
587.87,44.23,50,1
588.0,44.25,50,1
588.13,44.27,50,1
588.27,44.26,50,1
588.4,44.3,50,1
588.53,44.3,50,1
588.67,44.32,50,1
588.8,44.32,50,1
588.94,44.35,50,1
589.07,44.33,50,1
589.21,44.39,50,1
589.34,44.37,50,1
589.47,44.39,50,1
589.61,44.42,50,1
589.74,44.42,50,1
589.88,44.45,50,1
590.01,44.46,50,1
590.14,44.47,50,1
590.28,44.49,50,1
590.41,44.49,50,1
590.54,44.51,50,1
